myth_topic,myth_topic_label,condition,filename,num_rounds,mean_trust_ratio,std_trust_ratio,mean_return_ratio,std_return_ratio,mean_sent,mean_returned,cooperation_stability,final_cumulative_balance,final_agent_1_balance,final_agent_2_balance
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_079_neutral_anything.json,10,0.36,0.39799497484264795,0.35,0.55,1.8,5.7,0.55,43.0,0.0,86.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_085_neutral_anything.json,10,0.86,0.31048349392520047,0.45555555555555555,0.47258156262526085,4.3,8.0,0.47258156262526085,68.0,22.0,114.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_083_neutral_anything.json,10,0.86,0.3104834939252004,0.42444444444444446,0.4495759318719348,4.3,7.4,0.4495759318719348,68.0,16.0,120.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_077_neutral_anything.json,10,0.7,0.45825756949558394,0.2,0.4000000000000001,3.5,5.0,0.4000000000000001,60.0,60.0,60.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_075_neutral_anything.json,10,0.6599999999999999,0.4476605857119878,0.3022222222222222,0.384669170028442,3.3,4.7,0.384669170028442,58.0,25.0,91.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_081_neutral_anything.json,10,0.26,0.41036569057366384,0.0,0.0,1.3,4.5,0.0,38.0,47.0,29.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,myth_game,noise_deterministic_max_mem3_gpt5_nano_089_neutral_anything.json,10,0.52,0.44899888641287294,0.2,0.4000000000000001,2.6,6.0,0.4000000000000001,51.0,1.0,101.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_048_neutral_anything.json,10,0.42000000000000004,0.4422668877499196,0.05555555555555556,0.16666666666666669,2.1,3.5,0.16666666666666669,46.0,111.0,-19.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_056_neutral_anything.json,10,0.13999999999999999,0.3104834939252004,0.08333333333333334,0.24999999999999997,0.7,2.0,0.24999999999999997,32.0,8.0,56.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_054_neutral_anything.json,10,0.3,0.45825756949558394,0.1,0.30000000000000004,1.5,3.0,0.30000000000000004,40.0,10.0,70.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_052_neutral_anything.json,10,0.45999999999999996,0.4737087712930804,0.17777777777777776,0.3590109871423003,2.3,4.4,0.3590109871423003,48.0,42.0,54.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_046_neutral_anything.json,10,0.82,0.31559467676119,0.711111111111111,0.7487273152440697,4.1,9.6,0.7487273152440697,66.0,64.0,68.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_050_neutral_anything.json,10,0.36,0.4543126676640219,0.0,0.0,1.8,5.0,0.0,43.0,79.0,7.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_058_neutral_anything.json,10,0.76,0.397994974842648,0.3466666666666666,0.3537733109712427,3.8,6.7,0.3537733109712427,63.0,44.0,82.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_057_neutral_anything.json,10,0.45999999999999996,0.4737087712930804,0.0,0.0,2.3,3.0,0.0,48.0,42.0,54.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_049_neutral_anything.json,10,0.52,0.44899888641287294,0.1711111111111111,0.26162832934536995,2.6,4.9,0.26162832934536995,51.0,92.0,10.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_055_neutral_anything.json,10,0.5199999999999999,0.44899888641287294,0.16666666666666669,0.5,2.6,6.3,0.5,51.0,-52.0,154.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_053_neutral_anything.json,10,0.8,0.30983866769659335,0.47111111111111104,0.45202425369212873,4.0,7.0,0.45202425369212873,65.0,101.0,29.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_045_neutral_anything.json,10,0.62,0.4331281565541543,0.22222222222222224,0.3220305943597653,3.1,7.5,0.3220305943597653,56.0,-21.0,133.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_059_neutral_anything.json,10,0.6599999999999999,0.4476605857119878,0.10333333333333332,0.20680103158994798,3.3,3.8,0.20680103158994798,58.0,-6.0,122.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_051_neutral_anything.json,10,0.32,0.41182520563948,0.06666666666666667,0.19999999999999998,1.6,5.0,0.19999999999999998,41.0,91.0,-9.0
noisy_deterministic_max_informed,Noisy Deterministic Max Informed,game_myth,noise_deterministic_max_mem3_gpt5_nano_047_neutral_anything.json,10,0.42000000000000004,0.4422668877499196,0.15555555555555556,0.3265986323710904,2.1,3.5,0.3265986323710904,46.0,-1.0,93.0
