model,task_order,noise_condition,round,ttr_mean,ttr_std,ttr_count,entropy_bits_mean,entropy_bits_std,entropy_bits_count,mean_sentence_length_mean,mean_sentence_length_std,mean_sentence_length_count,n_tokens_mean,n_tokens_std,n_tokens_count
anthropic/claude-sonnet-4.5,myth_game,no_noise,13,0.7132899382418174,0.053950037506542,40,6.982574818314015,0.19494642003980117,40,11.133562343004067,3.175969380328147,40,212.4,12.442276978521917,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,14,0.7044112331229803,0.054824926896993864,40,6.960927490398463,0.19998462644348816,40,10.951222544916522,2.8157047383909215,40,212.225,13.523934149196192,40
anthropic/claude-sonnet-4.5,myth_game,no_noise,15,0.7130527275087688,0.04841480724451956,40,7.004828510086844,0.17612552271757728,40,10.737769796769442,2.934268853000984,40,214.0,13.598642466183037,40
anthropic/claude-sonnet-4.5,myth_game,noise,1,0.633074420662771,0.026372627205438683,30,6.554481192099268,0.11859211837507772,30,16.630068300435948,2.861882240635027,30,202.2,5.616478219151829,30
anthropic/claude-sonnet-4.5,myth_game,noise,2,0.6666921878977744,0.032343694852024846,30,6.660901126107989,0.13415841167860879,30,15.270264822466835,2.512234057275581,30,199.6,4.81090714795109,30
anthropic/claude-sonnet-4.5,myth_game,noise,3,0.6702572010475774,0.03281037276529504,30,6.699169575781872,0.14858402178356217,30,14.115313390313391,1.9397131822406097,30,201.73333333333332,5.7170847003752145,30
anthropic/claude-sonnet-4.5,myth_game,noise,4,0.6830062643412714,0.031074634139747405,30,6.780946868468495,0.10432511472763052,30,12.904701872058684,2.077108279428796,30,201.43333333333334,6.240487013120014,30
anthropic/claude-sonnet-4.5,myth_game,noise,5,0.6840805373121032,0.03239179852272115,30,6.806084397040637,0.10898882231477851,30,12.745742835624414,2.1714475330978096,30,203.6,7.788585812939172,30
anthropic/claude-sonnet-4.5,myth_game,noise,6,0.6816803363870096,0.034139816470080415,30,6.820220668456037,0.12639026309660853,30,12.156087269414602,1.8972044590420973,30,207.4,7.039788398073847,30
anthropic/claude-sonnet-4.5,myth_game,noise,7,0.67844810127518,0.04403931743132062,30,6.833181447247202,0.16170109946280997,30,11.710265056985511,1.5924296851467112,30,208.56666666666666,8.744193475686027,30
anthropic/claude-sonnet-4.5,myth_game,noise,8,0.6753897343049362,0.04135860218714027,30,6.809358525041943,0.1522339592541873,30,11.394336914830085,1.595823954396885,30,209.2,5.281065723167416,30
anthropic/claude-sonnet-4.5,myth_game,noise,9,0.6645802536507989,0.04435065598480207,30,6.791118257714912,0.16376450028571915,30,11.239219431470675,1.8179903064074807,30,210.76666666666668,8.700706801781964,30
anthropic/claude-sonnet-4.5,myth_game,noise,10,0.6563183694086143,0.04425088504622175,30,6.765050455169975,0.14647145330250705,30,11.154451156347779,1.768052425200583,30,211.6,9.905066624086194,30
anthropic/claude-sonnet-4.5,myth_game,noise_informed,1,0.6480376700557426,0.03447100355657355,30,6.5969164597144845,0.12372465919660204,30,16.043395493395494,2.203531140620571,30,201.4,5.190176397241502,30
anthropic/claude-sonnet-4.5,myth_game,noise_informed,2,0.6698750976493514,0.028028539553348997,30,6.703170323391185,0.10413520414273351,30,14.84047309172309,1.787500477129915,30,201.8,5.492314379328567,30
anthropic/claude-sonnet-4.5,myth_game,noise_informed,3,0.6773515564204176,0.029239231939119734,30,6.756952570007015,0.09927501949647888,30,14.485176702382583,2.2194177054249327,30,203.33333333333334,5.3648494103192075,30
anthropic/claude-sonnet-4.5,myth_game,noise_informed,4,0.6787731553967888,0.03700380276273407,30,6.792937547659146,0.12856429344771345,30,13.321421039400915,1.8131958555683212,30,205.06666666666666,5.836468779672512,30
anthropic/claude-sonnet-4.5,myth_game,noise_informed,5,0.6788561831560801,0.0360329193129155,30,6.816793729608777,0.15506570152385163,30,12.561573314026875,1.9617517420242625,30,207.86666666666667,8.190546835911775,30
anthropic/claude-sonnet-4.5,myth_game,noise_informed,6,0.6926676520821798,0.05732927763831777,30,6.812115079880322,0.251868544984823,30,11.850302495492123,1.7240751471439766,30,204.66666666666666,28.897360974046883,30
anthropic/claude-sonnet-4.5,myth_game,noise_informed,7,0.6948964974698473,0.04200052611086375,30,6.881661787821854,0.15476960713909163,30,11.173643361257778,1.7771830280466185,30,210.26666666666668,6.034003265022227,30
anthropic/claude-sonnet-4.5,myth_game,noise_informed,8,0.6977583919958493,0.03909604273951638,30,6.878160788065935,0.16092091369032516,30,10.711765318624183,1.7686122956158374,30,207.33333333333334,16.684358426141355,30
anthropic/claude-sonnet-4.5,myth_game,noise_informed,9,0.6869086596497727,0.042940158579568566,30,6.886606086048412,0.12375899639738412,30,10.446324810508829,1.740018394859054,30,211.86666666666667,7.309574888970718,30
anthropic/claude-sonnet-4.5,myth_game,noise_informed,10,0.6704360293193905,0.04970938036680682,30,6.8506043493134285,0.16280358240009676,30,10.066570369766403,1.82026438144596,30,214.63333333333333,8.401491383752315,30
google/gemini-3-pro-preview,game_myth,no_noise,1,0.6323856555510593,0.0259791128487162,40,6.52622631130277,0.15377411429974272,40,16.04460963056551,1.5549100012811805,40,210.975,14.307049544426226,40
google/gemini-3-pro-preview,game_myth,no_noise,2,0.6280663078315135,0.03504101536021211,40,6.469089730191873,0.16858573111888298,40,16.795751644189146,1.6439400791136098,40,208.275,11.401726140122774,40
google/gemini-3-pro-preview,game_myth,no_noise,3,0.622493900463556,0.02732574423239739,40,6.4455905388504195,0.1259939402684295,40,16.15766317016317,1.6283102299121117,40,208.825,10.295349958560452,40
google/gemini-3-pro-preview,game_myth,no_noise,4,0.6183631504943196,0.029181950323417714,40,6.4293738214662115,0.12308309289464713,40,16.634551282051284,1.3906228995727228,40,210.6,8.245589341565793,40
google/gemini-3-pro-preview,game_myth,no_noise,5,0.624012562908791,0.026104473739079596,40,6.459785520951644,0.13935291282026627,40,16.348668206148854,1.704637503815859,40,211.9,15.830512569248297,40
google/gemini-3-pro-preview,game_myth,no_noise,6,0.6259610649051259,0.02906357864634855,40,6.472780801340126,0.15397837230723782,40,16.228262154512155,1.4776937430562223,40,212.325,16.669313892329995,40
google/gemini-3-pro-preview,game_myth,no_noise,7,0.628488347211839,0.027186392074959476,40,6.486325724418871,0.1327238611380777,40,16.07208166833167,1.5136219672540192,40,211.3,10.820682949203325,40
google/gemini-3-pro-preview,game_myth,no_noise,8,0.6301224828353271,0.0285369740346683,40,6.496009896227017,0.13528325643608238,40,16.371742203874554,1.906482790013072,40,212.6,13.839371558282737,40
