regime,run,round,agent,n_tokens,policing,reputation,institution,conditional_threat,myth_reference,surveillance,justice_moral,stranger
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,8,Agent_4,261,0,3,3,0,4,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,8,Agent_3,130,0,2,0,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,8,Agent_6,332,0,9,0,0,9,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,8,Agent_5,249,0,5,3,0,4,0,3,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,8,Agent_7,100,0,4,0,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,8,Agent_1,274,0,6,1,0,4,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,8,Agent_8,197,0,3,2,0,5,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,9,Agent_3,110,0,3,1,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,9,Agent_5,203,0,4,1,0,3,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,9,Agent_7,116,0,3,0,0,3,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,9,Agent_1,400,0,8,8,0,9,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,9,Agent_6,281,0,11,2,0,4,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,9,Agent_2,238,0,4,2,0,5,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,9,Agent_8,230,0,4,5,0,4,1,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,9,Agent_4,258,0,6,1,0,8,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_5,143,0,2,2,0,3,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_8,180,0,2,3,0,2,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_4,282,0,5,1,0,11,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_7,166,0,2,0,0,3,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_1,343,0,2,3,0,7,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_3,107,0,4,1,0,0,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_2,160,0,3,1,0,2,0,0,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,10,Agent_6,295,0,6,0,0,4,0,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_6,281,0,1,0,0,9,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_1,302,0,2,3,0,9,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_3,291,0,0,2,0,11,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_5,311,0,0,0,0,6,0,9,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_8,286,0,0,2,0,10,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_7,355,0,0,2,0,6,0,12,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_2,317,0,1,0,0,12,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,1,Agent_4,340,0,0,1,0,8,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_5,331,0,0,0,0,9,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_2,252,0,0,0,0,5,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_1,267,0,0,2,0,8,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_8,235,0,0,0,0,6,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_7,265,0,0,3,0,7,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_3,403,0,0,2,0,11,0,13,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_4,382,0,2,0,0,11,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,2,Agent_6,322,0,0,0,0,8,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_6,268,0,4,1,0,9,1,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_8,174,0,2,1,0,7,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_7,316,0,1,3,0,9,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_2,313,0,0,0,0,4,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_5,236,0,4,0,0,6,1,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_1,195,0,0,1,0,5,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_3,435,0,0,1,0,10,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,3,Agent_4,309,0,2,0,0,6,2,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_8,226,0,3,1,0,4,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_3,327,0,3,4,0,6,0,17,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_4,307,0,6,0,0,7,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_5,271,0,5,2,0,5,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_1,231,0,6,0,0,4,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_7,336,0,5,2,0,7,0,9,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_2,228,0,5,1,0,7,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,4,Agent_6,272,0,1,0,0,7,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_4,509,0,13,12,0,9,0,3,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_2,254,0,8,0,0,6,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_3,369,0,10,3,0,4,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_1,221,0,0,2,0,5,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_7,355,0,2,2,0,8,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_6,309,0,4,0,0,7,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_8,177,0,2,1,0,5,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,5,Agent_5,282,0,4,2,0,7,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_6,202,0,3,1,0,5,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_3,304,0,2,4,0,5,0,10,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_2,233,0,2,0,0,6,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_8,155,0,4,3,0,4,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_5,229,0,3,0,0,4,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_7,310,0,3,0,0,10,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_1,211,0,4,4,0,7,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,6,Agent_4,576,1,11,3,0,7,0,10,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_4,390,0,5,5,0,6,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_7,332,0,5,0,0,6,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_3,340,0,13,0,0,5,0,10,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_1,326,0,0,3,0,8,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_8,176,0,1,1,0,6,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_6,295,0,3,0,0,8,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_2,187,0,0,1,0,4,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,7,Agent_5,294,0,0,0,0,9,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_7,360,0,6,0,0,5,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_8,121,0,0,1,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_1,164,0,1,1,0,1,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_2,204,0,5,0,0,5,0,10,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_5,247,1,1,0,0,6,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_4,271,0,5,0,0,3,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_6,187,0,4,1,0,4,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,8,Agent_3,218,0,4,4,0,2,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_7,386,0,6,0,0,7,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_4,293,0,3,0,0,3,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_1,136,0,0,0,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_8,78,0,1,0,0,1,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_2,150,0,3,0,0,3,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_3,300,0,1,5,0,3,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_6,213,0,2,4,0,5,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,9,Agent_5,351,1,4,0,0,6,1,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_3,171,0,3,4,0,2,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_7,260,0,0,0,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_4,343,0,5,0,0,3,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_1,324,0,2,1,0,2,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_8,152,0,1,0,0,5,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_2,178,0,4,0,0,3,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_5,190,0,5,0,0,3,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_002_neutral_rep02_myth_game_directive_anything,10,Agent_6,242,0,2,1,0,6,0,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_6,288,0,1,3,0,11,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_1,375,0,0,1,0,7,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_2,318,0,1,0,0,12,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_7,322,0,0,1,0,9,0,10,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_4,248,1,1,1,0,10,0,2,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_8,429,0,0,1,0,6,0,12,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_5,220,0,0,3,0,9,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,1,Agent_3,352,0,0,0,0,9,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_3,297,0,2,1,0,6,1,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_6,253,0,2,0,0,8,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_8,306,0,0,1,0,7,0,12,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_5,277,0,0,2,0,8,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_7,302,0,0,1,0,7,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_4,230,0,1,1,0,7,0,12,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_1,359,0,1,4,0,9,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,2,Agent_2,327,0,0,2,0,8,0,10,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_8,245,0,0,0,0,5,0,9,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_3,293,0,0,1,0,4,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_1,293,0,3,0,0,6,0,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_7,248,0,3,1,0,7,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_2,317,0,3,1,0,9,2,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_5,220,0,1,2,0,6,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_6,360,0,5,4,0,7,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,3,Agent_4,213,0,2,0,0,5,1,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_5,263,0,2,1,0,7,0,12,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_6,334,0,11,2,0,10,0,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_4,259,0,4,0,0,6,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_2,356,0,7,2,0,13,0,14,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_7,231,0,2,2,0,7,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_8,296,0,2,1,0,4,0,11,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_3,307,0,2,0,0,8,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,4,Agent_1,355,0,2,1,0,7,1,15,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_7,212,0,3,1,0,5,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_5,229,0,4,2,0,4,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_2,309,0,4,0,0,6,1,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_3,323,0,2,5,0,9,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_1,304,0,8,0,0,7,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_4,304,0,2,3,0,7,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_8,185,0,0,2,0,4,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,5,Agent_6,316,0,10,0,0,6,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_6,427,0,10,0,0,7,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_7,261,0,2,0,0,5,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_5,225,0,8,0,0,6,1,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_1,385,0,6,2,0,5,1,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_3,261,1,9,4,0,9,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_2,248,0,1,8,0,3,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_4,281,0,6,4,0,5,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,6,Agent_8,263,0,3,2,0,8,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_4,209,0,5,2,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_2,225,0,3,5,0,3,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_1,268,0,9,0,0,7,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_8,198,0,2,0,0,5,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_3,266,0,4,4,0,6,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_6,257,0,6,0,0,7,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_5,264,0,9,0,0,6,1,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,7,Agent_7,206,0,5,2,0,4,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_7,213,0,3,2,0,6,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_3,374,0,5,3,0,7,0,12,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_6,290,0,7,0,0,5,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_4,236,0,5,2,0,3,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_8,248,0,3,0,0,4,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_5,203,0,2,6,0,4,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_2,262,0,3,8,0,4,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_1,343,0,6,0,0,7,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_5,181,0,7,4,0,5,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_6,260,0,5,0,0,8,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_7,171,0,2,1,0,4,0,3,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_8,239,0,3,2,0,7,0,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_4,203,0,2,2,0,4,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_3,303,0,7,4,0,6,0,12,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_1,272,0,8,0,0,4,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_2,206,0,1,9,0,3,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_2,244,0,0,7,0,1,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_7,206,0,7,2,0,3,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_6,262,0,4,2,0,4,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_1,194,0,4,3,0,3,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_3,242,0,2,4,0,4,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_5,177,0,3,5,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_8,271,0,5,5,0,11,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_4,230,0,3,4,0,4,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_6,296,0,0,0,0,8,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_2,310,0,0,3,0,7,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_7,291,0,0,2,0,13,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_8,308,2,0,5,0,8,0,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_1,315,0,0,2,0,9,0,1,0
