regime,run,round,agent,n_tokens,policing,reputation,institution,conditional_threat,myth_reference,surveillance,justice_moral,stranger
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_6,213,0,1,0,0,1,4,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_3,226,1,3,4,0,1,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_1,214,2,1,2,0,1,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_5,224,0,0,3,0,1,1,2,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_1,219,0,0,2,0,1,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_7,226,0,1,1,0,1,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_2,217,1,1,1,0,1,2,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_8,222,1,1,1,0,1,2,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_3,222,0,1,5,0,1,1,1,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_4,226,0,0,2,0,1,2,4,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_6,218,0,1,1,0,1,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_3,213,0,1,4,0,1,0,0,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_7,219,0,0,1,0,1,1,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_1,228,0,0,4,0,1,1,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_4,239,0,0,2,0,1,1,4,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_2,213,0,0,3,0,3,1,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_8,229,0,1,0,0,1,3,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_6,223,0,2,2,0,1,3,4,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_5,225,0,0,2,0,1,3,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_5,234,0,1,2,0,1,1,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_2,222,0,0,3,0,1,3,0,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_8,228,0,0,0,0,1,3,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_3,218,0,0,5,0,2,0,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_1,232,1,0,3,0,1,0,0,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_6,213,0,3,1,0,2,0,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_4,227,1,0,5,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_7,220,0,1,2,0,1,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_3,217,0,1,1,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_4,226,0,1,1,0,1,2,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_7,227,0,1,3,0,1,0,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_1,218,0,1,4,0,2,3,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_2,223,0,1,2,0,1,3,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_8,234,0,1,3,0,2,1,3,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_6,221,0,1,1,0,2,1,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,8,Agent_5,227,1,0,0,0,1,2,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_7,231,1,1,3,0,1,3,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_4,228,1,0,1,0,1,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_2,224,0,0,1,0,1,1,1,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_6,232,0,2,2,0,1,2,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_3,227,0,1,1,0,1,4,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_5,223,0,1,1,0,1,2,0,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_8,218,0,1,3,0,1,2,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,9,Agent_1,225,0,0,3,0,1,3,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_6,220,0,0,1,0,2,2,1,1
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_3,224,0,0,0,0,1,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_5,218,0,0,0,0,1,0,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_7,219,1,1,2,0,1,0,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_1,216,1,1,4,0,2,2,1,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_2,228,0,0,0,0,1,2,2,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_4,225,0,1,1,0,1,1,0,0
anon,sonnet45_8agent_myth_directive_history3_anon_r10_n5_004_neutral_rep04_myth_game_directive_anything,10,Agent_8,220,0,1,1,0,1,2,1,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_5,201,0,0,0,0,0,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_2,204,0,0,2,0,1,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_8,212,1,0,0,0,1,1,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_6,204,0,0,1,0,1,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_4,199,0,0,2,0,1,2,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_7,204,0,0,3,0,1,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_3,203,0,0,2,0,1,1,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_1,202,0,0,0,0,1,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_2,202,1,0,2,0,1,1,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_5,212,0,0,1,0,1,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_1,204,0,1,0,0,1,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_4,205,1,0,0,0,2,2,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_6,204,0,0,1,0,1,2,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_3,205,0,0,1,0,1,2,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_7,200,0,0,1,0,2,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_8,201,1,0,1,0,1,2,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_1,207,0,2,1,0,2,3,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_2,207,0,0,1,0,1,4,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_7,197,0,2,1,0,1,2,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_6,214,0,0,1,0,1,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_4,198,0,0,0,0,1,1,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_5,203,0,1,2,0,1,2,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_3,205,0,0,3,0,1,1,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_8,201,0,0,0,0,1,3,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,4,Agent_5,220,0,0,1,0,2,1,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,4,Agent_7,208,0,4,1,0,1,5,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,4,Agent_8,208,0,0,3,0,1,4,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,4,Agent_1,210,0,4,0,0,1,2,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,4,Agent_2,209,0,3,1,0,2,1,7,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,4,Agent_3,211,0,0,5,0,2,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,4,Agent_6,216,0,1,1,0,1,3,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,4,Agent_4,211,0,1,0,0,2,2,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,5,Agent_4,209,0,0,2,0,2,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,5,Agent_3,214,0,0,1,0,1,0,9,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,5,Agent_8,202,0,0,0,0,2,2,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,5,Agent_5,211,0,3,1,0,2,2,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,5,Agent_7,209,0,2,0,0,1,3,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,5,Agent_2,208,0,2,1,0,2,1,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,5,Agent_6,211,0,1,1,0,2,2,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,5,Agent_1,204,0,1,2,0,2,1,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,6,Agent_2,207,0,1,0,0,1,1,3,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,6,Agent_4,213,0,0,1,0,1,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,6,Agent_1,197,0,1,4,0,2,2,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,6,Agent_8,207,0,0,1,0,1,3,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,6,Agent_3,205,0,0,4,0,1,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,6,Agent_7,220,1,5,1,0,1,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,6,Agent_5,203,0,2,1,0,1,2,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,6,Agent_6,210,0,0,2,0,1,2,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,7,Agent_8,207,0,0,2,0,1,3,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,7,Agent_7,214,0,4,3,0,1,3,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,7,Agent_3,212,0,7,1,0,2,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,7,Agent_5,213,0,1,2,0,1,1,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,7,Agent_2,220,0,1,1,0,1,2,4,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,7,Agent_6,206,0,0,1,0,1,2,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,7,Agent_4,206,0,1,1,0,1,1,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,7,Agent_1,202,0,2,3,0,1,2,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,8,Agent_6,213,0,1,2,0,1,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,8,Agent_3,204,0,5,1,0,1,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,8,Agent_7,214,0,3,3,0,1,2,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,8,Agent_4,210,0,4,2,0,1,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,8,Agent_5,210,0,1,0,0,1,1,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,8,Agent_8,204,0,1,2,0,2,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,8,Agent_1,212,0,0,3,0,1,0,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,8,Agent_2,211,0,2,1,0,2,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,9,Agent_7,204,0,5,2,0,1,2,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,9,Agent_3,215,0,0,3,0,1,2,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,9,Agent_5,198,0,1,1,0,2,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,9,Agent_2,215,0,1,1,0,1,1,3,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,9,Agent_1,203,0,0,3,0,1,2,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,9,Agent_6,217,0,2,0,0,2,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,9,Agent_8,213,0,1,3,0,1,1,2,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,9,Agent_4,213,0,2,3,0,1,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,10,Agent_4,214,0,3,2,0,1,0,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,10,Agent_5,207,0,1,1,0,1,1,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,10,Agent_3,207,0,2,2,0,1,2,4,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,10,Agent_1,209,0,4,0,0,2,1,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,10,Agent_2,221,0,2,1,0,1,2,5,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,10,Agent_8,216,0,2,1,0,2,1,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,10,Agent_6,210,0,3,1,0,2,2,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,10,Agent_7,206,0,0,1,0,1,1,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,1,Agent_6,211,0,0,0,0,1,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,1,Agent_5,207,0,0,2,0,1,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,1,Agent_1,210,0,0,3,0,1,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,1,Agent_4,215,0,0,0,0,1,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,1,Agent_7,207,0,0,2,0,1,0,0,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,1,Agent_3,198,0,0,2,0,1,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,1,Agent_8,204,0,0,1,0,0,0,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,1,Agent_2,213,0,0,1,0,1,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,2,Agent_4,210,0,0,0,0,1,1,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,2,Agent_6,209,1,0,3,0,1,1,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,2,Agent_3,200,0,0,2,0,1,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,2,Agent_1,205,0,0,0,0,1,2,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,2,Agent_2,199,0,0,2,0,1,1,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,2,Agent_7,203,0,0,1,0,1,2,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,2,Agent_5,209,0,0,1,0,1,2,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,2,Agent_8,210,0,0,0,0,1,2,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,3,Agent_7,211,0,0,1,0,1,2,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,3,Agent_4,210,0,2,1,0,2,1,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,3,Agent_1,199,0,0,0,0,1,2,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,3,Agent_8,204,0,0,0,0,2,2,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,3,Agent_3,217,0,2,2,0,1,1,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,3,Agent_6,202,1,0,2,0,1,3,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,3,Agent_5,209,0,0,0,0,1,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,3,Agent_2,205,0,1,2,0,1,2,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,4,Agent_4,213,0,1,1,0,1,2,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,4,Agent_5,210,0,3,1,0,3,3,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,4,Agent_2,209,0,3,4,0,1,2,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,4,Agent_7,211,0,1,0,0,1,2,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,4,Agent_8,220,0,0,0,0,1,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,4,Agent_3,214,0,1,0,0,1,1,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,4,Agent_6,207,1,1,1,0,1,2,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,4,Agent_1,221,0,3,0,0,2,3,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,5,Agent_3,214,0,2,2,0,1,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,5,Agent_4,214,0,3,1,0,1,2,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,5,Agent_8,219,0,2,0,0,1,0,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,5,Agent_7,215,0,2,1,0,1,1,4,2
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,5,Agent_5,214,0,1,2,0,1,1,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,5,Agent_6,219,0,5,1,0,2,5,8,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,5,Agent_1,212,0,1,1,0,1,2,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,5,Agent_2,206,0,3,0,0,1,2,6,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,6,Agent_6,223,0,1,6,0,1,2,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,6,Agent_1,217,0,4,0,0,2,0,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,6,Agent_2,218,0,2,5,0,1,1,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,6,Agent_3,212,0,3,2,0,1,3,4,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,6,Agent_4,212,0,2,1,0,1,2,2,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,6,Agent_8,226,0,1,0,0,2,1,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,6,Agent_7,212,0,3,0,0,1,1,6,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,6,Agent_5,210,0,2,1,0,1,2,0,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,7,Agent_4,224,0,3,2,0,1,2,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,7,Agent_5,205,0,1,2,0,1,1,4,1
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,7,Agent_8,216,0,0,1,0,1,0,1,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,7,Agent_3,218,0,2,2,0,1,2,5,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,7,Agent_6,214,0,1,2,0,1,4,3,0
named,sonnet45_8agent_myth_directive_history3_r10_n5_001_neutral_rep01_myth_game_directive_anything,7,Agent_2,219,0,0,2,0,1,2,2,0
