exp,cond,file,round,agent,n_tokens,ttr,entropy_bits,mean_sentence_length
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,5,Agent_5,216,0.6111111111111112,6.522614023650644,12.0
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,5,Agent_8,212,0.6509433962264151,6.824509872144939,12.470588235294118
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,5,Agent_6,215,0.5767441860465117,6.596922879949114,14.333333333333334
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,6,Agent_4,223,0.600896860986547,6.728368384552257,11.736842105263158
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,6,Agent_2,226,0.588495575221239,6.663911624979876,10.272727272727273
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,6,Agent_6,207,0.6618357487922706,6.78405652549027,10.894736842105264
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,6,Agent_3,232,0.5905172413793104,6.808144169739718,12.88888888888889
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,6,Agent_1,234,0.5,6.479312554169205,11.7
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,6,Agent_8,222,0.6441441441441441,6.858318850457646,13.058823529411764
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,6,Agent_5,226,0.5442477876106194,6.546154199970641,13.294117647058824
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,6,Agent_7,227,0.5991189427312775,6.756021038433224,12.61111111111111
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,7,Agent_4,224,0.6339285714285714,6.832008217079659,13.176470588235293
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,7,Agent_2,226,0.6814159292035398,6.993042002207735,10.761904761904763
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,7,Agent_6,214,0.5934579439252337,6.670949814027446,11.88888888888889
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,7,Agent_7,221,0.6199095022624435,6.710657650435245,13.8125
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,7,Agent_5,225,0.6088888888888889,6.678422563929763,9.782608695652174
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,7,Agent_8,215,0.6372093023255814,6.776324433772933,14.333333333333334
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,7,Agent_1,232,0.5775862068965517,6.65861920915041,11.6
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,7,Agent_3,213,0.6009389671361502,6.706190078174379,10.65
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,8,Agent_3,215,0.641860465116279,6.815901091397744,11.944444444444445
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,8,Agent_6,208,0.5961538461538461,6.557436652229448,13.0
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,8,Agent_7,212,0.5660377358490566,6.479593172500336,10.095238095238095
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,8,Agent_4,223,0.6278026905829597,6.801116449693623,13.117647058823529
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,8,Agent_8,222,0.5990990990990991,6.7419161645267325,13.875
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,8,Agent_1,231,0.5670995670995671,6.674677249726536,13.588235294117647
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,8,Agent_2,220,0.6318181818181818,6.749100471341988,11.578947368421053
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,8,Agent_5,215,0.6046511627906976,6.656293608414799,15.357142857142858
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,9,Agent_5,218,0.6192660550458715,6.71082885017133,13.625
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,9,Agent_8,219,0.5753424657534246,6.615496363676792,9.954545454545455
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,9,Agent_1,228,0.5526315789473685,6.646076243041213,13.411764705882353
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,9,Agent_4,224,0.6294642857142857,6.753001544991095,10.181818181818182
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,9,Agent_6,213,0.6009389671361502,6.6537138482734095,11.210526315789474
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,9,Agent_2,226,0.6769911504424779,7.0274421681848045,12.555555555555555
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,9,Agent_7,209,0.6028708133971292,6.610883801143979,12.294117647058824
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,9,Agent_3,209,0.5933014354066986,6.6254146229574475,13.0625
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,10,Agent_4,229,0.611353711790393,6.732745651608619,11.45
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,10,Agent_1,228,0.631578947368421,6.8697636821091255,13.411764705882353
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,10,Agent_2,216,0.6296296296296297,6.80074762963745,10.8
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,10,Agent_6,224,0.6116071428571429,6.731462458786445,13.176470588235293
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,10,Agent_8,220,0.6181818181818182,6.783349970388383,11.578947368421053
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,10,Agent_7,220,0.6090909090909091,6.6664033233965245,13.75
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,10,Agent_3,210,0.6476190476190476,6.775994001108978,11.052631578947368
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_008_neutral_rep03_myth_game_directive_anything,10,Agent_5,224,0.6116071428571429,6.740062050421146,12.444444444444445
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,1,Agent_7,200,0.63,6.523123211638095,13.333333333333334
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,1,Agent_5,203,0.6945812807881774,6.754449880630575,15.615384615384615
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,1,Agent_3,210,0.6476190476190476,6.682923958689139,14.0
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,1,Agent_2,205,0.6682926829268293,6.707910421630236,13.666666666666666
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,1,Agent_1,209,0.6028708133971292,6.53001752592577,13.933333333333334
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,1,Agent_6,190,0.6157894736842106,6.3516182241632,12.666666666666666
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,1,Agent_4,199,0.6331658291457286,6.526566916375357,15.307692307692308
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,1,Agent_8,200,0.56,6.329450565625786,14.285714285714286
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,2,Agent_5,207,0.642512077294686,6.614907193701764,14.785714285714286
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,2,Agent_3,221,0.6742081447963801,6.84080071240383,13.0
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,2,Agent_8,204,0.5931372549019608,6.4500167643957,10.2
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,2,Agent_1,202,0.6138613861386139,6.593805978920451,13.466666666666667
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,2,Agent_2,211,0.6682464454976303,6.810961273933231,17.583333333333332
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,2,Agent_4,202,0.6683168316831684,6.75250995106588,13.466666666666667
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,2,Agent_6,220,0.6045454545454545,6.5240185286811245,13.75
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,2,Agent_7,201,0.6467661691542289,6.6353543837080196,13.4
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,3,Agent_2,212,0.6415094339622641,6.740440816093047,16.307692307692307
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,3,Agent_5,213,0.6009389671361502,6.543765435648557,13.3125
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,3,Agent_1,213,0.6291079812206573,6.6613596790117775,13.3125
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,3,Agent_7,202,0.6089108910891089,6.564183173545386,13.466666666666667
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,3,Agent_8,225,0.5866666666666667,6.5537415749718715,15.0
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,3,Agent_3,212,0.660377358490566,6.841065414618179,13.25
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,3,Agent_6,216,0.6666666666666666,6.791982701610771,13.5
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,3,Agent_4,208,0.6105769230769231,6.686151001678598,13.0
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,4,Agent_4,204,0.6470588235294118,6.735110325789724,11.333333333333334
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,4,Agent_1,203,0.6748768472906403,6.82714757257551,11.277777777777779
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,4,Agent_3,215,0.6697674418604651,6.8167741320463575,14.333333333333334
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,4,Agent_6,214,0.6869158878504673,6.8447212673344175,13.375
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,4,Agent_5,229,0.6069868995633187,6.713137682195202,12.722222222222221
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,4,Agent_8,218,0.591743119266055,6.648133080590412,14.533333333333333
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,4,Agent_7,206,0.7038834951456311,6.861179200415082,12.117647058823529
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,4,Agent_2,215,0.6558139534883721,6.786480496238242,11.31578947368421
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,5,Agent_8,215,0.6186046511627907,6.699328632137859,14.333333333333334
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,5,Agent_7,211,0.6255924170616114,6.72024431291194,10.55
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,5,Agent_1,214,0.6355140186915887,6.735991360399183,11.88888888888889
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,5,Agent_5,222,0.6711711711711712,6.946817299938097,11.68421052631579
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,5,Agent_6,217,0.695852534562212,6.953149490497197,14.466666666666667
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,5,Agent_3,223,0.6502242152466368,6.924230788154797,10.619047619047619
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,5,Agent_2,230,0.6,6.647815690110142,16.428571428571427
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,5,Agent_4,209,0.6602870813397129,6.787651714500563,12.294117647058824
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,6,Agent_3,221,0.5882352941176471,6.688134093744351,10.523809523809524
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,6,Agent_1,213,0.6995305164319249,6.955121035786181,12.529411764705882
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,6,Agent_4,228,0.6140350877192983,6.8766212382904275,11.4
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,6,Agent_6,218,0.6559633027522935,6.841656053060177,12.11111111111111
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,6,Agent_5,220,0.6590909090909091,6.902668219110146,10.0
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,6,Agent_8,214,0.6401869158878505,6.808398496925465,11.263157894736842
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,6,Agent_7,219,0.5981735159817352,6.63476453080674,10.95
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,6,Agent_2,206,0.6456310679611651,6.731286901764616,12.875
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,7,Agent_4,216,0.7175925925925926,7.023163573989147,12.705882352941176
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,7,Agent_5,214,0.6682242990654206,6.897438141376368,11.263157894736842
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,7,Agent_3,219,0.5844748858447488,6.653425617039609,8.76
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,7,Agent_2,223,0.6457399103139013,6.860971704987815,14.866666666666667
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,7,Agent_7,219,0.634703196347032,6.800759074344592,11.526315789473685
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,7,Agent_1,221,0.6063348416289592,6.732931082567383,12.277777777777779
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,7,Agent_8,217,0.6175115207373272,6.745544835071574,10.85
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,7,Agent_6,220,0.740909090909091,7.148071929286234,12.222222222222221
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,8,Agent_6,230,0.6652173913043479,6.966385364267289,11.5
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,8,Agent_7,205,0.6536585365853659,6.752449930118159,10.789473684210526
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,8,Agent_2,224,0.6517857142857143,6.892765540626251,13.176470588235293
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,8,Agent_8,225,0.6577777777777778,6.9100569231274385,11.25
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,8,Agent_1,215,0.7023255813953488,6.9611590667937175,11.944444444444445
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,8,Agent_4,223,0.695067264573991,7.0411547070837095,11.15
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,8,Agent_5,209,0.7129186602870813,6.999161675294554,11.61111111111111
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,8,Agent_3,220,0.6181818181818182,6.791986945524248,10.0
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,9,Agent_1,214,0.6869158878504673,6.935963264695775,12.588235294117647
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,9,Agent_5,217,0.6728110599078341,6.872390374253294,9.041666666666666
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,9,Agent_8,229,0.6157205240174672,6.8596534344194655,12.722222222222221
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,9,Agent_4,228,0.6491228070175439,6.901592701069126,10.857142857142858
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,9,Agent_2,231,0.6147186147186147,6.829444998317496,14.4375
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,9,Agent_6,226,0.672566371681416,6.9688789231411015,13.294117647058824
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,9,Agent_3,221,0.6334841628959276,6.752607623497686,8.5
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,9,Agent_7,219,0.6621004566210046,6.886126660503128,11.526315789473685
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,10,Agent_4,220,0.6818181818181818,6.988543166138689,8.461538461538462
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,10,Agent_1,219,0.6301369863013698,6.757772690142873,10.428571428571429
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,10,Agent_6,228,0.5921052631578947,6.759459490733305,11.4
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,10,Agent_8,212,0.6462264150943396,6.81933851416164,10.095238095238095
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,10,Agent_5,219,0.680365296803653,6.9029793981784,12.166666666666666
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,10,Agent_2,220,0.6363636363636364,6.867237657169446,14.666666666666666
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,10,Agent_7,224,0.6116071428571429,6.756112553973328,11.2
sonnet45_8agent_game_directive,directive,sonnet45_8agent_game_directive_r10_n5_009_neutral_rep04_myth_game_directive_anything,10,Agent_3,231,0.6147186147186147,6.885637422522462,12.157894736842104
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_8,223,0.5829596412556054,6.355570634833459,15.928571428571429
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_3,230,0.591304347826087,6.509438624948725,16.428571428571427
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_6,217,0.5990783410138248,6.557219227710666,14.466666666666667
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_7,194,0.5721649484536082,6.156477084781496,19.4
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_1,225,0.6044444444444445,6.48225761917841,14.0625
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_2,206,0.5679611650485437,6.110472236711295,18.727272727272727
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_4,199,0.5728643216080402,6.207953036939195,15.307692307692308
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,1,Agent_5,215,0.5627906976744186,6.39954106747106,16.53846153846154
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_3,201,0.6019900497512438,6.231009118771188,20.1
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_4,203,0.5615763546798029,6.157678512294846,14.5
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_2,199,0.5829145728643216,6.259820720073101,16.583333333333332
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_6,212,0.5801886792452831,6.404394301901139,15.142857142857142
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_5,200,0.655,6.496318259643344,18.181818181818183
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_8,203,0.6305418719211823,6.450104719789549,16.916666666666668
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_7,196,0.6020408163265306,6.309239874712759,17.818181818181817
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,2,Agent_1,221,0.5701357466063348,6.245237475315797,18.416666666666668
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_6,198,0.5909090909090909,6.260825589865638,19.8
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_4,200,0.61,6.133053500509487,20.0
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_5,200,0.635,6.3970268068937255,20.0
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_2,224,0.625,6.567278269833832,16.0
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_1,204,0.5490196078431373,6.050589660504937,20.4
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_3,204,0.6176470588235294,6.150349393618468,18.545454545454547
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_8,206,0.5970873786407767,6.25540596400686,22.88888888888889
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,3,Agent_7,197,0.6700507614213198,6.566225367568272,19.7
gemini31_8agent_named,directive,gemini31_flashlite_8agent_myth_directive_history3_r10_n5_000_neutral_rep00_myth_game_directive_anything,4,Agent_3,207,0.5603864734299517,6.232863221452654,18.818181818181817
