availability,condition,replicate_id,round,agent_id,author_type,coop_density,threat_density,half_rule,punishment_density
on,control,95,8,Agent_1,standard,1.4925373134328357,0.0,0.0,0.0
on,control,95,8,Agent_2,standard,2.4875621890547266,0.4975124378109453,1.0,0.5154639175257731
on,control,95,8,Agent_3,standard,1.4705882352941175,0.0,1.0,0.0
on,control,95,8,Agent_4,standard,2.6455026455026456,0.0,1.0,0.0
on,control,95,8,Agent_5,standard,1.9607843137254901,0.0,1.0,0.0
on,control,95,8,Agent_6,standard,0.9708737864077669,0.48543689320388345,0.0,0.0
on,control,95,8,Agent_7,standard,1.4492753623188406,0.0,1.0,0.0
on,control,95,8,Agent_8,standard,1.0050251256281406,0.0,1.0,0.0
on,control,95,9,Agent_1,standard,1.9417475728155338,0.48543689320388345,1.0,0.0
on,control,95,9,Agent_2,standard,4.102564102564102,0.0,1.0,0.0
on,control,95,9,Agent_3,standard,3.9800995024875623,0.4975124378109453,1.0,0.5154639175257731
on,control,95,9,Agent_4,standard,2.030456852791878,0.0,1.0,0.0
on,control,95,9,Agent_5,standard,2.941176470588235,0.0,1.0,0.0
on,control,95,9,Agent_6,standard,2.13903743315508,0.0,1.0,0.0
on,control,95,9,Agent_7,standard,2.4271844660194173,0.48543689320388345,1.0,0.0
on,control,95,9,Agent_8,standard,1.951219512195122,0.0,1.0,0.0
on,control,95,10,Agent_1,standard,3.5897435897435894,0.0,1.0,0.0
on,control,95,10,Agent_2,standard,2.0100502512562812,0.0,1.0,0.0
on,control,95,10,Agent_3,standard,2.4271844660194173,0.0,1.0,0.0
on,control,95,10,Agent_4,standard,2.5510204081632653,0.0,1.0,0.0
on,control,95,10,Agent_5,standard,2.450980392156863,0.0,1.0,0.0
on,control,95,10,Agent_6,standard,1.951219512195122,0.4878048780487805,1.0,0.0
on,control,95,10,Agent_7,standard,1.8779342723004695,0.4694835680751174,1.0,0.0
on,control,95,10,Agent_8,standard,4.081632653061225,0.0,1.0,0.0
on,defectors25,93,1,Agent_1,standard,4.27807486631016,0.0,1.0,0.0
on,defectors25,93,1,Agent_2,standard,3.3333333333333335,0.5555555555555556,1.0,0.0
on,defectors25,93,1,Agent_3,standard,2.197802197802198,0.5494505494505495,1.0,0.0
on,defectors25,93,1,Agent_4,standard,2.717391304347826,0.5434782608695652,1.0,0.0
on,defectors25,93,1,Agent_5,defector,3.2085561497326207,0.53475935828877,0.0,0.0
on,defectors25,93,1,Agent_6,standard,3.608247422680412,0.0,1.0,0.0
on,defectors25,93,1,Agent_7,standard,2.1505376344086025,0.0,0.0,0.0
on,defectors25,93,1,Agent_8,defector,2.6881720430107525,0.0,0.0,0.0
on,defectors25,93,2,Agent_1,standard,2.1621621621621623,0.0,0.0,0.0
on,defectors25,93,2,Agent_2,standard,2.564102564102564,1.0256410256410255,0.0,0.5208333333333334
on,defectors25,93,2,Agent_3,standard,3.1746031746031744,0.0,0.0,0.0
on,defectors25,93,2,Agent_4,standard,2.127659574468085,0.5319148936170213,0.0,0.0
on,defectors25,93,2,Agent_5,defector,2.7027027027027026,0.5405405405405406,0.0,0.0
on,defectors25,93,2,Agent_6,standard,1.507537688442211,0.0,0.0,0.0
on,defectors25,93,2,Agent_7,standard,2.6455026455026456,0.5291005291005291,1.0,0.0
on,defectors25,93,2,Agent_8,defector,1.5873015873015872,0.0,0.0,0.0
on,defectors25,93,3,Agent_1,standard,1.0416666666666665,0.0,0.0,0.0
on,defectors25,93,3,Agent_2,standard,2.1052631578947367,0.0,1.0,0.0
on,defectors25,93,3,Agent_3,standard,1.092896174863388,0.0,1.0,0.0
on,defectors25,93,3,Agent_4,standard,3.0303030303030303,0.5050505050505051,1.0,0.0
on,defectors25,93,3,Agent_5,defector,2.6595744680851063,0.0,0.0,0.0
on,defectors25,93,3,Agent_6,standard,3.0,0.0,1.0,0.0
on,defectors25,93,3,Agent_7,standard,3.1914893617021276,0.0,1.0,0.0
on,defectors25,93,3,Agent_8,defector,1.639344262295082,0.546448087431694,0.0,0.0
on,defectors25,93,4,Agent_1,standard,2.1739130434782608,0.0,1.0,0.0
on,defectors25,93,4,Agent_2,standard,3.664921465968586,0.0,0.0,0.0
on,defectors25,93,4,Agent_3,standard,0.5263157894736842,0.0,0.0,0.0
on,defectors25,93,4,Agent_4,standard,2.6881720430107525,0.0,1.0,0.0
on,defectors25,93,4,Agent_5,defector,1.530612244897959,0.0,1.0,0.0
on,defectors25,93,4,Agent_6,standard,1.5384615384615385,0.0,0.0,0.0
on,defectors25,93,4,Agent_7,standard,2.6737967914438503,0.0,1.0,0.0
on,defectors25,93,4,Agent_8,defector,2.1052631578947367,0.0,0.0,0.0
on,defectors25,93,5,Agent_1,standard,3.1413612565445024,0.5235602094240838,1.0,0.0
on,defectors25,93,5,Agent_2,standard,1.0309278350515463,0.0,1.0,0.0
on,defectors25,93,5,Agent_3,standard,3.076923076923077,0.0,1.0,0.0
on,defectors25,93,5,Agent_4,standard,2.030456852791878,0.0,0.0,0.0
on,defectors25,93,5,Agent_5,defector,2.5380710659898478,0.5076142131979695,1.0,0.0
on,defectors25,93,5,Agent_6,standard,1.5,0.0,1.0,0.0
on,defectors25,93,5,Agent_7,standard,3.0927835051546393,0.0,1.0,0.0
on,defectors25,93,5,Agent_8,defector,2.6455026455026456,0.5291005291005291,0.0,0.0
on,defectors25,93,6,Agent_1,standard,4.945054945054945,0.0,1.0,0.0
on,defectors25,93,6,Agent_2,standard,2.6595744680851063,0.0,1.0,0.0
on,defectors25,93,6,Agent_3,standard,2.604166666666667,0.0,1.0,0.0
on,defectors25,93,6,Agent_4,standard,2.9850746268656714,0.0,1.0,0.0
on,defectors25,93,6,Agent_5,defector,2.6178010471204187,0.0,1.0,0.0
on,defectors25,93,6,Agent_6,standard,2.4752475247524752,0.0,1.0,0.0
on,defectors25,93,6,Agent_7,standard,1.6483516483516485,0.0,0.0,0.0
on,defectors25,93,6,Agent_8,defector,1.5789473684210527,0.0,0.0,0.0
on,defectors25,93,7,Agent_1,standard,3.1746031746031744,0.0,1.0,0.0
on,defectors25,93,7,Agent_2,standard,1.015228426395939,0.0,1.0,0.0
on,defectors25,93,7,Agent_3,standard,3.608247422680412,1.0309278350515463,1.0,0.0
on,defectors25,93,7,Agent_4,standard,2.030456852791878,0.0,1.0,0.0
on,defectors25,93,7,Agent_5,defector,3.076923076923077,0.0,1.0,0.0
on,defectors25,93,7,Agent_6,standard,2.0202020202020203,0.0,1.0,0.0
on,defectors25,93,7,Agent_7,standard,2.73224043715847,0.546448087431694,1.0,0.0
on,defectors25,93,7,Agent_8,defector,4.123711340206185,0.0,1.0,0.0
on,defectors25,93,8,Agent_1,standard,1.5706806282722512,0.5235602094240838,0.0,0.0
on,defectors25,93,8,Agent_2,standard,2.6455026455026456,1.5873015873015872,1.0,0.5434782608695652
on,defectors25,93,8,Agent_3,standard,3.1413612565445024,0.0,1.0,0.0
on,defectors25,93,8,Agent_4,standard,2.072538860103627,0.0,1.0,0.0
on,defectors25,93,8,Agent_5,defector,3.6458333333333335,0.0,0.0,0.0
on,defectors25,93,8,Agent_6,standard,2.6178010471204187,0.5235602094240838,1.0,0.0
on,defectors25,93,8,Agent_7,standard,3.8461538461538463,0.0,1.0,0.0
on,defectors25,93,8,Agent_8,defector,4.787234042553192,0.0,1.0,0.0
on,defectors25,93,9,Agent_1,standard,3.5532994923857872,0.5076142131979695,1.0,0.0
on,defectors25,93,9,Agent_2,standard,2.030456852791878,0.5076142131979695,0.0,0.0
on,defectors25,93,9,Agent_3,standard,2.1164021164021163,1.0582010582010581,1.0,0.5347593582887701
on,defectors25,93,9,Agent_4,standard,1.0204081632653061,0.5102040816326531,1.0,0.0
on,defectors25,93,9,Agent_5,defector,2.127659574468085,0.5319148936170213,1.0,0.0
on,defectors25,93,9,Agent_6,standard,2.051282051282051,0.0,1.0,0.0
on,defectors25,93,9,Agent_7,standard,2.604166666666667,0.0,1.0,0.0
on,defectors25,93,9,Agent_8,defector,3.1413612565445024,0.0,1.0,0.0
on,defectors25,93,10,Agent_1,standard,2.0408163265306123,0.0,1.0,0.0
on,defectors25,93,10,Agent_2,standard,2.0408163265306123,0.0,1.0,0.0
on,defectors25,93,10,Agent_3,standard,3.1088082901554404,0.0,1.0,0.0
on,defectors25,93,10,Agent_4,standard,0.5154639175257731,0.0,0.0,0.0
on,defectors25,93,10,Agent_5,defector,2.0618556701030926,0.0,1.0,0.0
on,defectors25,93,10,Agent_6,standard,1.477832512315271,0.0,1.0,0.0
on,defectors25,93,10,Agent_7,standard,2.631578947368421,0.5263157894736842,1.0,0.0
on,defectors25,93,10,Agent_8,defector,2.094240837696335,0.0,1.0,0.0
on,defectors25,94,1,Agent_1,defector,4.371584699453552,0.0,1.0,0.0
on,defectors25,94,1,Agent_2,standard,3.763440860215054,0.0,1.0,0.0
on,defectors25,94,1,Agent_3,defector,3.125,0.0,1.0,0.0
on,defectors25,94,1,Agent_4,standard,3.1578947368421053,0.0,1.0,0.0
on,defectors25,94,1,Agent_5,standard,3.1413612565445024,1.0471204188481675,0.0,0.0
on,defectors25,94,1,Agent_6,standard,4.736842105263158,1.0526315789473684,0.0,0.0
on,defectors25,94,1,Agent_7,standard,5.05050505050505,1.0101010101010102,0.0,0.0
on,defectors25,94,1,Agent_8,standard,3.2432432432432434,0.0,1.0,0.0
on,defectors25,94,2,Agent_1,defector,0.5319148936170213,0.5319148936170213,1.0,0.0
on,defectors25,94,2,Agent_2,standard,1.0256410256410255,0.0,0.0,0.0
on,defectors25,94,2,Agent_3,defector,5.208333333333334,0.0,1.0,0.0
on,defectors25,94,2,Agent_4,standard,1.5789473684210527,0.0,1.0,0.0
on,defectors25,94,2,Agent_5,standard,2.6455026455026456,0.0,0.0,0.0
on,defectors25,94,2,Agent_6,standard,3.0927835051546393,0.0,1.0,0.0
on,defectors25,94,2,Agent_7,standard,3.076923076923077,0.5128205128205128,0.0,0.0
on,defectors25,94,2,Agent_8,standard,2.1164021164021163,0.0,1.0,0.0
on,defectors25,94,3,Agent_1,defector,2.13903743315508,0.0,1.0,0.0
on,defectors25,94,3,Agent_2,standard,2.5380710659898478,0.0,1.0,0.0
on,defectors25,94,3,Agent_3,defector,3.0927835051546393,0.5154639175257731,1.0,0.0
on,defectors25,94,3,Agent_4,standard,2.094240837696335,0.0,1.0,0.0
on,defectors25,94,3,Agent_5,standard,2.6178010471204187,0.0,1.0,0.0
on,defectors25,94,3,Agent_6,standard,2.0408163265306123,0.5102040816326531,1.0,0.0
on,defectors25,94,3,Agent_7,standard,3.0456852791878175,0.0,1.0,0.0
on,defectors25,94,3,Agent_8,standard,1.5789473684210527,0.0,1.0,0.0
on,defectors25,94,4,Agent_1,defector,2.6455026455026456,0.0,1.0,0.0
on,defectors25,94,4,Agent_2,standard,1.0752688172043012,0.5376344086021506,1.0,0.0
on,defectors25,94,4,Agent_3,defector,1.639344262295082,0.0,1.0,1.092896174863388
on,defectors25,94,4,Agent_4,standard,2.6595744680851063,0.0,1.0,0.0
on,defectors25,94,4,Agent_5,standard,2.5510204081632653,0.0,0.0,0.0
on,defectors25,94,4,Agent_6,standard,1.5625,0.5208333333333333,0.0,0.5347593582887701
on,defectors25,94,4,Agent_7,standard,2.564102564102564,0.5128205128205128,1.0,0.0
on,defectors25,94,4,Agent_8,standard,2.631578947368421,0.5263157894736842,1.0,0.0
on,defectors25,94,5,Agent_1,defector,1.5957446808510638,0.5319148936170213,1.0,0.0
on,defectors25,94,5,Agent_2,standard,3.608247422680412,0.0,1.0,0.0
on,defectors25,94,5,Agent_3,defector,4.25531914893617,0.0,1.0,0.0
on,defectors25,94,5,Agent_4,standard,3.260869565217391,0.0,1.0,0.0
on,defectors25,94,5,Agent_5,standard,2.094240837696335,0.0,0.0,0.0
on,defectors25,94,5,Agent_6,standard,2.6178010471204187,0.0,1.0,0.0
on,defectors25,94,5,Agent_7,standard,2.0202020202020203,0.0,1.0,0.0
on,defectors25,94,5,Agent_8,standard,2.0618556701030926,0.0,1.0,0.0
on,defectors25,94,6,Agent_1,defector,1.5706806282722512,0.0,1.0,0.0
on,defectors25,94,6,Agent_2,standard,1.5,1.0,1.0,0.0
on,defectors25,94,6,Agent_3,defector,3.6458333333333335,0.0,1.0,0.0
on,defectors25,94,6,Agent_4,standard,2.604166666666667,0.5208333333333333,1.0,0.0
on,defectors25,94,6,Agent_5,standard,2.0618556701030926,0.0,1.0,0.0
on,defectors25,94,6,Agent_6,standard,2.5510204081632653,0.0,1.0,0.0
on,defectors25,94,6,Agent_7,standard,4.591836734693878,0.0,1.0,0.0
on,defectors25,94,6,Agent_8,standard,2.094240837696335,1.0471204188481675,1.0,0.0
on,defectors25,94,7,Agent_1,defector,2.0408163265306123,0.0,1.0,0.0
on,defectors25,94,7,Agent_2,standard,2.0408163265306123,0.0,1.0,0.0
on,defectors25,94,7,Agent_3,defector,3.783783783783784,0.0,1.0,0.0
on,defectors25,94,7,Agent_4,standard,2.072538860103627,0.0,1.0,0.0
on,defectors25,94,7,Agent_5,standard,1.0638297872340425,0.0,1.0,0.0
on,defectors25,94,7,Agent_6,standard,1.5957446808510638,0.5319148936170213,0.0,0.0
on,defectors25,94,7,Agent_7,standard,1.507537688442211,0.0,1.0,0.0
on,defectors25,94,7,Agent_8,standard,3.6458333333333335,0.0,1.0,0.0
on,defectors25,94,8,Agent_1,defector,2.6178010471204187,0.0,1.0,0.0
on,defectors25,94,8,Agent_2,standard,3.1746031746031744,0.5291005291005291,1.0,0.0
on,defectors25,94,8,Agent_3,defector,2.13903743315508,0.53475935828877,1.0,0.0
on,defectors25,94,8,Agent_4,standard,2.5773195876288657,1.5463917525773196,1.0,0.5208333333333334
on,defectors25,94,8,Agent_5,standard,2.127659574468085,0.5319148936170213,1.0,0.0
on,defectors25,94,8,Agent_6,standard,2.4875621890547266,0.0,1.0,0.0
on,defectors25,94,8,Agent_7,standard,3.6458333333333335,0.0,1.0,0.0
on,defectors25,94,8,Agent_8,standard,2.5773195876288657,0.5154639175257731,1.0,0.5263157894736842
on,defectors25,94,9,Agent_1,defector,3.5175879396984926,0.0,1.0,0.0
on,defectors25,94,9,Agent_2,standard,2.6178010471204187,0.5235602094240838,1.0,0.0
on,defectors25,94,9,Agent_3,defector,2.0408163265306123,0.0,1.0,0.0
on,defectors25,94,9,Agent_4,standard,3.825136612021858,0.546448087431694,1.0,0.0
on,defectors25,94,9,Agent_5,standard,1.5706806282722512,0.0,1.0,0.0
on,defectors25,94,9,Agent_6,standard,4.0,0.0,0.0,0.0
on,defectors25,94,9,Agent_7,standard,2.5906735751295336,0.0,1.0,0.0
on,defectors25,94,9,Agent_8,standard,2.051282051282051,0.0,1.0,0.0
on,defectors25,94,10,Agent_1,defector,4.232804232804233,0.0,1.0,0.0
on,defectors25,94,10,Agent_2,standard,1.5384615384615385,0.5128205128205128,1.0,0.0
on,defectors25,94,10,Agent_3,defector,2.5773195876288657,0.0,1.0,0.0
on,defectors25,94,10,Agent_4,standard,2.6595744680851063,0.5319148936170213,1.0,0.0
on,defectors25,94,10,Agent_5,standard,4.66321243523316,0.0,1.0,0.0
on,defectors25,94,10,Agent_6,standard,2.564102564102564,0.0,1.0,0.0
on,defectors25,94,10,Agent_7,standard,4.736842105263158,0.0,1.0,0.0
on,defectors25,94,10,Agent_8,standard,2.1052631578947367,0.0,1.0,0.0
on,defectors25,95,1,Agent_1,standard,2.5380710659898478,0.0,0.0,0.0
on,defectors25,95,1,Agent_2,standard,4.102564102564102,0.0,0.0,0.0
on,defectors25,95,1,Agent_3,defector,2.2857142857142856,0.0,1.0,0.0
on,defectors25,95,1,Agent_4,defector,2.1739130434782608,0.5434782608695652,1.0,0.0
on,defectors25,95,1,Agent_5,standard,3.6458333333333335,0.0,1.0,0.0
on,defectors25,95,1,Agent_6,standard,2.197802197802198,0.5494505494505495,1.0,0.0
on,defectors25,95,1,Agent_7,standard,3.076923076923077,0.0,1.0,0.0
on,defectors25,95,1,Agent_8,standard,4.945054945054945,1.098901098901099,1.0,0.5494505494505495
on,defectors25,95,2,Agent_1,standard,3.0303030303030303,0.0,1.0,0.0
on,defectors25,95,2,Agent_2,standard,1.4851485148514851,0.0,0.0,0.0
on,defectors25,95,2,Agent_3,defector,2.094240837696335,0.5235602094240838,0.0,0.5494505494505495
on,defectors25,95,2,Agent_4,defector,2.2222222222222223,0.0,1.0,0.0
on,defectors25,95,2,Agent_5,standard,4.0201005025125625,0.5025125628140703,1.0,0.0
on,defectors25,95,2,Agent_6,standard,3.1914893617021276,0.0,1.0,0.0
on,defectors25,95,2,Agent_7,standard,3.684210526315789,0.0,0.0,0.0
on,defectors25,95,2,Agent_8,standard,3.1914893617021276,0.5319148936170213,1.0,0.0
on,defectors25,95,3,Agent_1,standard,1.4705882352941175,0.0,1.0,0.0
on,defectors25,95,3,Agent_2,standard,3.125,0.0,1.0,0.0
on,defectors25,95,3,Agent_3,defector,1.0810810810810811,0.5405405405405406,0.0,0.0
on,defectors25,95,3,Agent_4,defector,1.0526315789473684,0.0,1.0,0.0
on,defectors25,95,3,Agent_5,standard,1.0101010101010102,0.0,0.0,0.0
on,defectors25,95,3,Agent_6,standard,1.5228426395939088,0.5076142131979695,1.0,0.5208333333333334
on,defectors25,95,3,Agent_7,standard,3.888888888888889,0.0,1.0,0.0
on,defectors25,95,3,Agent_8,standard,3.076923076923077,0.5128205128205128,1.0,0.0
on,defectors25,95,4,Agent_1,standard,2.5,0.0,1.0,0.0
on,defectors25,95,4,Agent_2,standard,3.015075376884422,0.0,1.0,0.0
on,defectors25,95,4,Agent_3,defector,3.061224489795918,0.5102040816326531,0.0,0.0
on,defectors25,95,4,Agent_4,defector,1.5873015873015872,0.5291005291005291,1.0,0.0
on,defectors25,95,4,Agent_5,standard,3.0456852791878175,1.015228426395939,1.0,0.0
on,defectors25,95,4,Agent_6,standard,3.0456852791878175,0.0,1.0,0.0
on,defectors25,95,4,Agent_7,standard,2.5773195876288657,0.5154639175257731,1.0,0.0
on,defectors25,95,4,Agent_8,standard,2.0618556701030926,0.5154639175257731,1.0,0.5291005291005291
on,defectors25,95,5,Agent_1,standard,2.0,0.0,0.0,0.0
on,defectors25,95,5,Agent_2,standard,3.5000000000000004,0.0,1.0,0.0
on,defectors25,95,5,Agent_3,defector,2.0618556701030926,0.0,1.0,0.0
on,defectors25,95,5,Agent_4,defector,2.5773195876288657,0.0,1.0,0.0
on,defectors25,95,5,Agent_5,standard,1.5,0.0,0.0,0.0
on,defectors25,95,5,Agent_6,standard,2.564102564102564,0.0,1.0,0.0
on,defectors25,95,5,Agent_7,standard,0.9950248756218906,0.4975124378109453,1.0,0.0
on,defectors25,95,5,Agent_8,standard,2.083333333333333,0.0,0.0,0.0
on,defectors25,95,6,Agent_1,standard,2.5773195876288657,0.0,1.0,0.0
on,defectors25,95,6,Agent_2,standard,3.0,0.5,1.0,0.0
on,defectors25,95,6,Agent_3,defector,3.535353535353535,0.0,1.0,0.0
on,defectors25,95,6,Agent_4,defector,2.525252525252525,0.0,1.0,0.0
on,defectors25,95,6,Agent_5,standard,2.5773195876288657,0.5154639175257731,0.0,0.0
on,defectors25,95,6,Agent_6,standard,3.015075376884422,0.0,1.0,0.0
on,defectors25,95,6,Agent_7,standard,4.615384615384616,0.0,1.0,0.0
on,defectors25,95,6,Agent_8,standard,3.571428571428571,0.5102040816326531,1.0,0.0
on,defectors25,95,7,Agent_1,standard,2.857142857142857,0.4761904761904762,1.0,0.0
on,defectors25,95,7,Agent_2,standard,2.0202020202020203,0.0,1.0,0.0
on,defectors25,95,7,Agent_3,defector,2.1052631578947367,0.5263157894736842,1.0,0.0
on,defectors25,95,7,Agent_4,defector,1.4925373134328357,0.0,1.0,0.0
on,defectors25,95,7,Agent_5,standard,3.015075376884422,0.0,1.0,0.0
on,defectors25,95,7,Agent_6,standard,1.9704433497536946,0.0,1.0,0.0
on,defectors25,95,7,Agent_7,standard,2.5773195876288657,0.0,1.0,0.0
on,defectors25,95,7,Agent_8,standard,2.0202020202020203,0.5050505050505051,1.0,0.0
on,defectors25,95,8,Agent_1,standard,2.4390243902439024,0.0,1.0,0.0
on,defectors25,95,8,Agent_2,standard,1.5384615384615385,0.0,1.0,0.0
on,defectors25,95,8,Agent_3,defector,3.015075376884422,0.0,1.0,0.0
on,defectors25,95,8,Agent_4,defector,4.0,0.0,1.0,0.0
on,defectors25,95,8,Agent_5,standard,4.145077720207254,0.0,1.0,0.0
on,defectors25,95,8,Agent_6,standard,0.9950248756218906,0.0,1.0,0.0
on,defectors25,95,8,Agent_7,standard,3.5532994923857872,0.0,1.0,0.0
on,defectors25,95,8,Agent_8,standard,3.0,0.0,0.0,0.0
on,defectors25,95,9,Agent_1,standard,4.145077720207254,0.0,1.0,0.0
on,defectors25,95,9,Agent_2,standard,2.051282051282051,0.0,1.0,0.0
on,defectors25,95,9,Agent_3,defector,3.015075376884422,0.0,1.0,0.0
on,defectors25,95,9,Agent_4,defector,3.3653846153846154,0.0,1.0,0.0
on,defectors25,95,9,Agent_5,standard,2.8708133971291865,0.4784688995215311,1.0,0.0
on,defectors25,95,9,Agent_6,standard,1.4354066985645932,0.0,1.0,0.0
on,defectors25,95,9,Agent_7,standard,2.4154589371980677,0.966183574879227,1.0,0.0
on,defectors25,95,9,Agent_8,standard,3.482587064676617,0.0,1.0,0.0
on,defectors25,95,10,Agent_1,standard,2.9702970297029703,0.49504950495049505,1.0,0.0
on,defectors25,95,10,Agent_2,standard,2.0202020202020203,0.0,1.0,0.0
on,defectors25,95,10,Agent_3,defector,2.4390243902439024,0.4878048780487805,1.0,0.0
on,defectors25,95,10,Agent_4,defector,2.4271844660194173,0.0,1.0,0.0
on,defectors25,95,10,Agent_5,standard,3.414634146341464,0.0,1.0,0.0
on,defectors25,95,10,Agent_6,standard,2.4271844660194173,0.0,1.0,0.0
on,defectors25,95,10,Agent_7,standard,1.9900497512437811,0.4975124378109453,1.0,0.0
on,defectors25,95,10,Agent_8,standard,4.324324324324325,0.0,1.0,0.0
