model,task_order,noise_condition,experiment,myth_topic,game_params_name,round,agent,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_1,201,126,0.6268656716417911,6.493783088820534,13.333333333333334,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_1,212,129,0.6084905660377359,6.618148523268268,11.105263157894736,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_2,205,120,0.5853658536585366,6.387737387369752,11.333333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_2,209,121,0.5789473684210527,6.395298703619287,11.555555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,202,118,0.5841584158415841,6.391427342052394,10.578947368421053,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,210,131,0.6238095238095238,6.596886547202652,11.0,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,208,123,0.5913461538461539,6.5545027482282245,11.5,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,218,142,0.6513761467889908,6.711126628897069,10.85,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,222,135,0.6081081081081081,6.630115177731982,11.631578947368421,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,227,137,0.6035242290748899,6.647348004180088,11.894736842105264,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,212,129,0.6084905660377359,6.535269394126968,11.105263157894736,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,221,136,0.6153846153846154,6.633267433382815,11.0,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,228,141,0.618421052631579,6.714723104683335,11.35,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,223,143,0.6412556053811659,6.782354569009994,11.1,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,217,137,0.631336405529954,6.731491124275493,11.368421052631579,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_2,215,135,0.627906976744186,6.726421847944093,10.19047619047619,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_1,221,135,0.6108597285067874,6.694115498186172,11.0,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_1,205,116,0.5658536585365853,6.213242126545434,15.76923076923077,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_2,207,121,0.5845410628019324,6.441077572323206,15.923076923076923,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_2,201,121,0.6019900497512438,6.418204160000504,14.285714285714286,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_1,209,131,0.6267942583732058,6.540108758934738,13.0,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_1,225,133,0.5911111111111111,6.485659259962407,17.23076923076923,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_2,221,123,0.5565610859728507,6.481458563859778,14.666666666666666,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_2,221,118,0.5339366515837104,6.461700410577084,12.222222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,230,133,0.5782608695652174,6.53446941962211,14.3125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,222,121,0.545045045045045,6.433627881983427,12.277777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,238,141,0.592436974789916,6.781762631131803,11.85,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,229,138,0.6026200873362445,6.6234094804015164,12.0,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,222,130,0.5855855855855856,6.554218264921895,10.045454545454545,22
