condition,run,round,agent,model,myth_prompt_arm_id,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences,network_community_count,network_community_per_1k,stranger_portability_count,stranger_portability_per_1k,abstract_norm_pattern_count,abstract_norm_pattern_per_1k,reputation_history_count,reputation_history_per_1k,explicit_game_rules_count,explicit_game_rules_per_1k,named_agent_markers_count,named_agent_markers_per_1k
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,220,140,0.6363636363636364,6.8282840010346915,14.6,15,5,22.727272727272727,0,0.0,14,63.63636363636363,0,0.0,8,36.36363636363637,1,4.545454545454546
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,236,137,0.5805084745762712,6.711034891684785,14.6875,16,5,21.1864406779661,3,12.711864406779661,11,46.610169491525426,0,0.0,12,50.847457627118644,1,4.237288135593221
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,217,139,0.6405529953917051,6.707053479534448,9.818181818181818,22,8,36.866359447004605,0,0.0,6,27.649769585253456,1,4.608294930875576,16,73.73271889400921,5,23.04147465437788
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,217,132,0.6082949308755761,6.636084560200664,9.818181818181818,22,4,18.433179723502302,1,4.608294930875576,5,23.04147465437788,1,4.608294930875576,17,78.3410138248848,7,32.25806451612903
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,217,131,0.6036866359447005,6.740186359582153,12.705882352941176,17,2,9.216589861751151,2,9.216589861751151,10,46.08294930875576,0,0.0,17,78.3410138248848,2,9.216589861751151
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,217,132,0.6082949308755761,6.761892809165276,10.285714285714286,21,5,23.04147465437788,5,23.04147465437788,10,46.08294930875576,2,9.216589861751151,12,55.29953917050691,6,27.649769585253456
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,8,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,220,137,0.6227272727272727,6.726727352915248,12.882352941176471,17,5,22.727272727272727,1,4.545454545454546,10,45.45454545454545,2,9.090909090909092,19,86.36363636363636,8,36.36363636363637
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,214,127,0.5934579439252337,6.716245741290854,9.681818181818182,22,6,28.037383177570092,2,9.345794392523365,10,46.728971962616825,1,4.672897196261682,16,74.76635514018692,5,23.364485981308412
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,222,119,0.536036036036036,6.434763531091216,14.733333333333333,15,15,67.56756756756756,0,0.0,12,54.054054054054056,3,13.513513513513514,11,49.549549549549546,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,229,141,0.6157205240174672,6.814412400428384,11.4,20,5,21.83406113537118,2,8.733624454148472,11,48.03493449781659,0,0.0,9,39.301310043668124,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,216,124,0.5740740740740741,6.616176366189301,11.31578947368421,19,6,27.77777777777778,2,9.25925925925926,4,18.51851851851852,0,0.0,15,69.44444444444444,6,27.77777777777778
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,215,138,0.641860465116279,6.678833878851498,10.7,20,8,37.2093023255814,1,4.651162790697675,9,41.86046511627907,2,9.30232558139535,12,55.81395348837209,1,4.651162790697675
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,212,131,0.6179245283018868,6.745280006663195,9.590909090909092,22,4,18.867924528301888,1,4.716981132075472,12,56.60377358490566,1,4.716981132075472,12,56.60377358490566,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,218,129,0.591743119266055,6.676659081586353,12.764705882352942,17,7,32.11009174311926,4,18.34862385321101,12,55.04587155963303,1,4.587155963302752,12,55.04587155963303,14,64.22018348623853
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,9,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,222,134,0.6036036036036037,6.727024563363901,15.785714285714286,14,3,13.513513513513514,0,0.0,9,40.54054054054054,1,4.504504504504505,12,54.054054054054056,12,54.054054054054056
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,205,123,0.6,6.673733438506778,10.2,20,7,34.146341463414636,3,14.634146341463415,12,58.53658536585366,0,0.0,16,78.04878048780488,14,68.29268292682927
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,239,138,0.5774058577405857,6.6731713696948844,12.526315789473685,19,1,4.184100418410042,1,4.184100418410042,11,46.02510460251046,0,0.0,15,62.76150627615063,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,226,135,0.5973451327433629,6.746642651415394,17.307692307692307,13,3,13.274336283185841,0,0.0,13,57.52212389380531,0,0.0,14,61.94690265486726,7,30.97345132743363
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,222,141,0.6351351351351351,6.85724303533365,9.208333333333334,24,5,22.52252252252252,1,4.504504504504505,6,27.027027027027028,1,4.504504504504505,18,81.08108108108108,14,63.06306306306306
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,217,124,0.5714285714285714,6.6087767214924575,12.0,18,8,36.866359447004605,1,4.608294930875576,9,41.474654377880185,0,0.0,9,41.474654377880185,1,4.608294930875576
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,213,138,0.647887323943662,6.81906258512258,10.095238095238095,21,3,14.084507042253522,1,4.694835680751174,2,9.389671361502348,1,4.694835680751174,7,32.863849765258216,4,18.779342723004696
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,222,132,0.5945945945945946,6.766514614387361,9.208333333333334,24,2,9.00900900900901,3,13.513513513513514,9,40.54054054054054,1,4.504504504504505,17,76.57657657657657,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_003_neutral_rep03_myth_game_directive_anything,10,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,221,137,0.6199095022624435,6.781858272577823,10.476190476190476,21,5,22.624434389140273,1,4.524886877828054,13,58.8235294117647,0,0.0,16,72.39819004524887,1,4.524886877828054
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,199,124,0.6231155778894473,6.510389625174986,11.055555555555555,18,3,15.075376884422111,2,10.050251256281408,4,20.100502512562816,0,0.0,11,55.27638190954774,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,201,130,0.6467661691542289,6.601265686561842,14.357142857142858,14,2,9.950248756218905,1,4.975124378109452,6,29.850746268656717,1,4.975124378109452,6,29.850746268656717,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,197,113,0.5736040609137056,6.379705832946852,15.153846153846153,13,2,10.152284263959391,0,0.0,4,20.304568527918782,0,0.0,8,40.609137055837564,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,198,128,0.6464646464646465,6.516009508911844,11.647058823529411,17,5,25.252525252525253,2,10.1010101010101,8,40.4040404040404,0,0.0,14,70.70707070707071,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,197,122,0.6192893401015228,6.530975396300185,12.3125,16,4,20.304568527918782,1,5.0761421319796955,8,40.609137055837564,2,10.152284263959391,4,20.304568527918782,2,10.152284263959391
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,206,142,0.6893203883495146,6.751027757679792,12.875,16,2,9.70873786407767,0,0.0,8,38.83495145631068,0,0.0,6,29.12621359223301,2,9.70873786407767
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,185,120,0.6486486486486487,6.623341260952078,14.23076923076923,13,4,21.62162162162162,0,0.0,4,21.62162162162162,1,5.405405405405405,6,32.432432432432435,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,1,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,199,131,0.6582914572864321,6.639843900708618,11.705882352941176,17,4,20.100502512562816,1,5.025125628140704,5,25.12562814070352,0,0.0,11,55.27638190954774,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,214,146,0.6822429906542056,6.844294858968543,13.3125,16,2,9.345794392523365,2,9.345794392523365,8,37.38317757009346,2,9.345794392523365,8,37.38317757009346,3,14.018691588785046
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,196,124,0.6326530612244898,6.567982724237288,13.0,15,6,30.612244897959183,4,20.408163265306122,3,15.306122448979592,1,5.1020408163265305,8,40.816326530612244,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,207,147,0.7101449275362319,6.794514482187752,17.166666666666668,12,5,24.154589371980677,0,0.0,4,19.32367149758454,2,9.66183574879227,9,43.47826086956522,6,28.985507246376812
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,199,132,0.6633165829145728,6.655019972486092,11.647058823529411,17,3,15.075376884422111,1,5.025125628140704,6,30.150753768844222,1,5.025125628140704,16,80.40201005025126,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,204,132,0.6470588235294118,6.63767818902849,11.277777777777779,18,6,29.41176470588235,2,9.803921568627452,6,29.41176470588235,1,4.901960784313726,5,24.50980392156863,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,202,135,0.6683168316831684,6.718540504889769,13.4,15,4,19.801980198019802,0,0.0,4,19.801980198019802,0,0.0,7,34.65346534653465,10,49.504950495049506
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,199,140,0.7035175879396985,6.768748286283825,12.375,16,2,10.050251256281408,1,5.025125628140704,6,30.150753768844222,0,0.0,12,60.301507537688444,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,2,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,208,135,0.6490384615384616,6.627636554440704,13.8,15,3,14.423076923076923,0,0.0,5,24.03846153846154,0,0.0,5,24.03846153846154,1,4.8076923076923075
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,203,130,0.6403940886699507,6.632504621999226,11.222222222222221,18,3,14.77832512315271,0,0.0,6,29.55665024630542,1,4.926108374384237,22,108.3743842364532,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,205,136,0.6634146341463415,6.744404077692213,13.6,15,7,34.146341463414636,2,9.75609756097561,8,39.02439024390244,4,19.51219512195122,6,29.26829268292683,4,19.51219512195122
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,202,130,0.6435643564356436,6.647622544695253,12.5625,16,5,24.752475247524753,1,4.9504950495049505,8,39.603960396039604,1,4.9504950495049505,10,49.504950495049506,6,29.702970297029704
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,202,138,0.6831683168316832,6.824336591607143,10.05,20,13,64.35643564356435,3,14.851485148514852,7,34.65346534653465,3,14.851485148514852,12,59.40594059405941,3,14.851485148514852
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,201,128,0.6368159203980099,6.6678240304401015,12.5,16,2,9.950248756218905,1,4.975124378109452,15,74.6268656716418,0,0.0,21,104.4776119402985,4,19.90049751243781
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,209,130,0.6220095693779905,6.619545344009773,16.0,13,3,14.354066985645932,1,4.784688995215311,5,23.923444976076556,4,19.138755980861244,6,28.708133971291865,5,23.923444976076556
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,212,130,0.6132075471698113,6.564042344457675,13.1875,16,3,14.150943396226415,2,9.433962264150944,7,33.0188679245283,0,0.0,8,37.735849056603776,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,3,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,212,140,0.660377358490566,6.807285888869456,13.1875,16,5,23.58490566037736,3,14.150943396226415,8,37.735849056603776,2,9.433962264150944,13,61.320754716981135,6,28.30188679245283
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,214,137,0.6401869158878505,6.754176125359495,14.2,15,8,37.38317757009346,2,9.345794392523365,5,23.364485981308412,1,4.672897196261682,6,28.037383177570092,1,4.672897196261682
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,219,145,0.6621004566210046,6.858881222839124,12.11111111111111,18,5,22.831050228310502,1,4.566210045662101,5,22.831050228310502,1,4.566210045662101,15,68.4931506849315,4,18.264840182648403
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,204,121,0.5931372549019608,6.604085541705407,13.533333333333333,15,7,34.31372549019608,0,0.0,11,53.92156862745098,4,19.607843137254903,15,73.52941176470588,7,34.31372549019608
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,193,134,0.694300518134715,6.762254903384293,10.105263157894736,19,0,0.0,0,0.0,5,25.906735751295336,0,0.0,5,25.906735751295336,6,31.088082901554404
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,218,129,0.591743119266055,6.581037879158016,12.764705882352942,17,3,13.761467889908257,2,9.174311926605505,13,59.63302752293578,1,4.587155963302752,12,55.04587155963303,5,22.93577981651376
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,205,137,0.6682926829268293,6.762342204537902,10.736842105263158,19,10,48.78048780487805,1,4.878048780487805,9,43.90243902439025,3,14.634146341463415,17,82.92682926829268,2,9.75609756097561
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,201,126,0.6268656716417911,6.6189842840854896,11.11111111111111,18,4,19.90049751243781,1,4.975124378109452,11,54.72636815920398,0,0.0,12,59.701492537313435,7,34.82587064676617
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,4,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,210,135,0.6428571428571429,6.804442422304392,11.0,19,7,33.333333333333336,3,14.285714285714286,3,14.285714285714286,1,4.761904761904762,8,38.095238095238095,2,9.523809523809524
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,207,134,0.6473429951690821,6.737698037920613,12.117647058823529,17,5,24.154589371980677,3,14.492753623188406,5,24.154589371980677,2,9.66183574879227,12,57.971014492753625,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,218,144,0.6605504587155964,6.84762671482855,14.466666666666667,15,4,18.34862385321101,1,4.587155963302752,7,32.11009174311926,1,4.587155963302752,8,36.69724770642202,3,13.761467889908257
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,212,130,0.6132075471698113,6.770340327544164,11.722222222222221,18,6,28.30188679245283,0,0.0,11,51.886792452830186,1,4.716981132075472,17,80.18867924528301,5,23.58490566037736
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,223,139,0.6233183856502242,6.793391003895901,12.333333333333334,18,4,17.937219730941703,2,8.968609865470851,8,35.874439461883405,1,4.484304932735426,6,26.905829596412556,6,26.905829596412556
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,211,139,0.6587677725118484,6.817855409269797,13.125,16,5,23.696682464454977,0,0.0,13,61.611374407582936,1,4.739336492890995,17,80.56872037914692,7,33.175355450236964
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,219,137,0.6255707762557078,6.718930669568211,14.533333333333333,15,3,13.698630136986301,3,13.698630136986301,7,31.963470319634702,0,0.0,18,82.1917808219178,3,13.698630136986301
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,203,141,0.6945812807881774,6.922143693339767,11.222222222222221,18,4,19.704433497536947,2,9.852216748768473,11,54.1871921182266,1,4.926108374384237,14,68.96551724137932,3,14.77832512315271
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,5,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,217,128,0.5898617511520737,6.637544620711767,12.705882352941176,17,3,13.824884792626728,0,0.0,12,55.29953917050691,0,0.0,21,96.7741935483871,3,13.824884792626728
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,220,143,0.65,6.807369118184493,13.6875,16,4,18.181818181818183,0,0.0,7,31.818181818181817,0,0.0,18,81.81818181818181,1,4.545454545454546
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,201,135,0.6716417910447762,6.892824686234122,11.764705882352942,17,3,14.925373134328359,0,0.0,15,74.6268656716418,2,9.950248756218905,15,74.6268656716418,3,14.925373134328359
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,220,142,0.6454545454545455,6.776487356732352,14.6,15,5,22.727272727272727,0,0.0,5,22.727272727272727,2,9.090909090909092,17,77.27272727272727,3,13.636363636363637
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,211,138,0.6540284360189573,6.741916605543235,10.5,20,2,9.47867298578199,1,4.739336492890995,3,14.218009478672986,1,4.739336492890995,11,52.132701421800945,1,4.739336492890995
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,211,131,0.6208530805687204,6.702006559361864,10.5,20,4,18.95734597156398,1,4.739336492890995,9,42.654028436018955,0,0.0,13,61.611374407582936,7,33.175355450236964
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,216,141,0.6527777777777778,6.868025726746891,14.333333333333334,15,3,13.88888888888889,3,13.88888888888889,11,50.925925925925924,1,4.62962962962963,23,106.48148148148148,2,9.25925925925926
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,219,149,0.680365296803653,6.901890409547314,10.9,20,3,13.698630136986301,4,18.264840182648403,12,54.794520547945204,2,9.132420091324201,24,109.58904109589041,4,18.264840182648403
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,6,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,210,139,0.6619047619047619,6.840326263034344,9.952380952380953,21,4,19.047619047619047,2,9.523809523809524,6,28.571428571428573,5,23.80952380952381,12,57.142857142857146,7,33.333333333333336
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_1,anthropic/claude-sonnet-4.5,myth_game_directive,206,141,0.6844660194174758,6.894279092652255,10.789473684210526,19,0,0.0,1,4.854368932038835,12,58.25242718446602,0,0.0,18,87.37864077669903,5,24.271844660194176
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_7,anthropic/claude-sonnet-4.5,myth_game_directive,214,150,0.7009345794392523,6.86251978667831,14.2,15,1,4.672897196261682,0,0.0,8,37.38317757009346,2,9.345794392523365,9,42.05607476635514,3,14.018691588785046
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_2,anthropic/claude-sonnet-4.5,myth_game_directive,212,136,0.6415094339622641,6.738006587108914,14.066666666666666,15,4,18.867924528301888,3,14.150943396226415,6,28.30188679245283,1,4.716981132075472,20,94.33962264150944,4,18.867924528301888
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_4,anthropic/claude-sonnet-4.5,myth_game_directive,213,141,0.6619718309859155,6.792910588042981,10.095238095238095,21,3,14.084507042253522,2,9.389671361502348,10,46.948356807511736,1,4.694835680751174,24,112.67605633802818,0,0.0
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_8,anthropic/claude-sonnet-4.5,myth_game_directive,230,146,0.6347826086956522,6.855039101334955,10.904761904761905,21,6,26.08695652173913,2,8.695652173913043,12,52.17391304347826,1,4.3478260869565215,19,82.6086956521739,5,21.73913043478261
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_3,anthropic/claude-sonnet-4.5,myth_game_directive,219,152,0.6940639269406392,6.9479669534524895,13.625,16,6,27.397260273972602,5,22.831050228310502,4,18.264840182648403,0,0.0,8,36.529680365296805,2,9.132420091324201
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_5,anthropic/claude-sonnet-4.5,myth_game_directive,213,141,0.6619718309859155,6.858834738183667,13.25,16,4,18.779342723004696,3,14.084507042253522,11,51.64319248826291,1,4.694835680751174,16,75.11737089201878,5,23.474178403755868
8-agent named directive,sonnet45_8agent_myth_directive_history3_r10_n5_004_neutral_rep04_myth_game_directive_anything,7,Agent_6,anthropic/claude-sonnet-4.5,myth_game_directive,211,121,0.5734597156398105,6.455402035264795,13.125,16,3,14.218009478672986,0,0.0,15,71.09004739336493,4,18.95734597156398,31,146.91943127962085,3,14.218009478672986
