model,task_order,noise_condition,experiment,myth_topic,game_params_name,round,agent,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_6,213,146,0.6854460093896714,6.899760335029475,9.636363636363637,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_3,226,148,0.6548672566371682,6.841612171577586,14.0625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,214,143,0.6682242990654206,6.820935591729672,11.833333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_5,224,146,0.6517857142857143,6.870066962166769,14.866666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,219,135,0.6164383561643836,6.6150719098229915,12.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_7,226,122,0.5398230088495575,6.592130042487436,11.25,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,217,141,0.6497695852534562,6.8396509168424,10.8,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_8,222,145,0.6531531531531531,6.85401951098373,10.523809523809524,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_3,222,135,0.6081081081081081,6.695906234586591,13.8125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_4,226,135,0.5973451327433629,6.658857102051404,10.714285714285714,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_6,218,144,0.6605504587155964,6.899197212696341,10.85,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_3,213,139,0.6525821596244131,6.842845062464145,10.095238095238095,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_7,219,145,0.6621004566210046,6.922241897419868,12.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,228,141,0.618421052631579,6.676762481735733,15.133333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_4,239,144,0.602510460251046,6.815522262149811,11.9,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,213,130,0.6103286384976526,6.6972465889742265,10.095238095238095,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_8,229,160,0.6986899563318777,7.019776973722515,9.91304347826087,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_6,223,145,0.6502242152466368,6.8247652748481435,13.875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_5,225,150,0.6666666666666666,6.884631635546068,14.0,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_5,234,148,0.6324786324786325,6.854398724364437,11.095238095238095,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,222,135,0.6081081081081081,6.677921542474835,10.045454545454545,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_8,228,153,0.6710526315789473,6.9694081180843135,9.458333333333334,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_3,218,145,0.6651376146788991,6.863268501682758,10.85,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,232,148,0.6379310344827587,6.8719856535330415,15.4,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_6,213,138,0.647887323943662,6.816312271598403,9.217391304347826,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_4,227,138,0.6079295154185022,6.689948911348538,12.555555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_7,220,142,0.6454545454545455,6.806124732451008,10.428571428571429,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_3,217,138,0.6359447004608295,6.794446440277166,10.8,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_4,226,131,0.5796460176991151,6.623950240243308,12.5,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_7,227,139,0.6123348017621145,6.804660754046212,10.761904761904763,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,218,151,0.6926605504587156,6.913121811043393,11.421052631578947,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,223,153,0.6860986547085202,6.962174593539633,11.68421052631579,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_8,234,157,0.6709401709401709,6.924610795398811,12.263157894736842,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_6,221,142,0.6425339366515838,6.8249349086393885,11.0,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_5,227,147,0.6475770925110133,6.862232611276345,10.761904761904763,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_7,231,158,0.683982683982684,6.950644457859092,12.105263157894736,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_4,228,150,0.6578947368421053,6.943384505446271,17.46153846153846,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,224,133,0.59375,6.679273878320413,11.736842105263158,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_6,232,148,0.6379310344827587,6.893920611678899,10.043478260869565,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_3,227,139,0.6123348017621145,6.734902150682248,9.826086956521738,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_5,223,146,0.6547085201793722,6.827283279126894,10.571428571428571,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_8,218,148,0.6788990825688074,6.909970219786237,10.333333333333334,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,225,152,0.6755555555555556,6.893339992477671,9.73913043478261,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_6,220,141,0.6409090909090909,6.787372314542376,10.428571428571429,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_3,224,155,0.6919642857142857,6.992878457721797,10.136363636363637,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_5,218,138,0.6330275229357798,6.770180253893254,12.055555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_7,219,154,0.7031963470319634,6.952292071442275,12.11111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_1,216,139,0.6435185185185185,6.749944968359462,9.772727272727273,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_2,228,152,0.6666666666666666,6.908315782606984,11.35,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_4,225,144,0.64,6.843919634442399,13.176470588235293,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_8,220,163,0.740909090909091,7.040288152966057,10.95,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_7,208,124,0.5961538461538461,6.473589227613947,14.857142857142858,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_2,215,129,0.6,6.565625713093175,16.53846153846154,13
